Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
2006-01-18,4442.8,4493.55,4385.65,4441.75,18435647,5749900000,13.62,2.34,1.45
2006-01-19,4447.65,4513.6,4447.65,4489,12815027,4494600000,13.77,2.37,1.43
2006-01-20,4550.8,4553.8,4490.9,4509.4,14985173,5018100000,13.83,2.38,1.43
2006-01-23,4510.85,4529.35,4462.15,4491.7,11705682,3655400000,13.78,2.37,1.43
2006-01-24,4494.85,4546.35,4484.2,4492.3,16193109,5487100000,13.78,2.37,1.43
2006-01-25,4493.2,4577.05,4477.3,4494.95,29611698,11092300000,13.85,2.38,1.42
2006-01-27,4564.05,4676.6,4564,4666.9,19500148,6767600000,14.38,2.47,1.37
2006-01-30,4574.05,4668.4,4566.3,4601.8,10961856,5015000000,14.18,2.44,1.39
2006-01-31,4629.05,4632.05,4595.45,4617.6,9754171,4182600000,14.23,2.45,1.39
2006-02-01,4622.3,4645.4,4469.55,4483.8,11681721,4251700000,13.82,2.38,1.43
2006-02-02,4542.15,4542.15,4426.85,4441.05,13196984,4935100000,13.68,2.35,1.44
2006-02-03,4444.6,4444.6,4382.2,4397.9,10536850,3439600000,13.55,2.33,1.46
2006-02-06,4421.6,4506.95,4421.6,4481.65,17479102,7211700000,14,2.41,1.41
2006-02-07,4483.6,4597.4,4482.55,4578.1,19135817,7040800000,14.3,2.46,1.38
2006-02-08,4580,4580,4501.75,4563.85,12821119,4568700000,14.25,2.45,1.38
2006-02-10,4564.3,4597.5,4557.15,4581.85,24810684,6840800000,14.31,2.46,1.38
2006-02-13,4584.05,4629.45,4584.05,4611,20925535,5194300000,14.4,2.48,1.37
2006-02-14,4611,4619.9,4526.75,4540,15563535,4490300000,14.18,2.44,1.39
2006-02-15,4360.3,4578.2,4360.3,4515.8,11620657,3235100000,14.1,2.43,1.4
2006-02-16,4542.05,4569.9,4479.35,4548.1,13486176,3281600000,14.2,2.44,1.39
2006-02-17,4545.75,4576.15,4442.05,4452.3,11720550,3627400000,13.9,2.39,1.42
2006-02-20,4460.65,4471.6,4392.75,4449.3,9124930,3020200000,13.9,2.39,1.42
2006-02-21,4450.05,4486.8,4450.05,4466.6,7570087,2390800000,13.95,2.4,1.41
2006-02-22,4467.3,4487.65,4436,4452.1,8274296,2643100000,13.9,2.39,1.42
2006-02-23,4462.5,4478.35,4378.1,4394.9,17434119,5740900000,13.73,2.36,1.44
2006-02-24,4406.6,4508.1,4398,4497.75,15692969,5014400000,14.05,2.42,1.4
2006-02-27,4502.9,4566.95,4502.9,4560.05,13006063,4022800000,14.24,2.45,1.39
2006-02-28,4565.05,4613.4,4515.05,4579.05,19474844,7171900000,14.3,2.46,1.38
2006-03-01,4521.7,4585.8,4500.65,4572.7,8895499,3615200000,14.28,2.46,1.38
2006-03-02,4579.8,4686.4,4560.9,4656.35,16025731,5983100000,14.54,2.5,1.36
2006-03-03,4660.8,4682.75,4612.7,4624,13692000,3852300000,14.44,2.48,1.37
2006-03-06,4624.85,4661.05,4624.85,4634.45,9179841,2600000000,14.48,2.49,1.36
2006-03-07,4638.95,4643.45,4562.25,4621.8,14024996,5102900000,14.44,2.48,1.37
2006-03-08,4635.55,4640.3,4538.9,4555.35,12896889,4807000000,14.23,2.45,1.39
2006-03-09,4555.65,4595.25,4491.1,4587.35,13050588,4665100000,14.37,2.47,1.37
2006-03-10,4594.95,4683.45,4594.95,4656.05,14811618,5722900000,14.59,2.51,1.35
2006-03-13,4660.95,4699.65,4648.9,4666.3,11356447,4157300000,14.62,2.51,1.35
2006-03-14,4740.7,4785.05,4650.45,4688,22619015,9940400000,14.69,2.53,1.34
2006-03-16,4697.8,4738.35,4688.9,4710.5,8053841,3976700000,15.47,2.6,1.28
2006-03-17,4717.7,4744.4,4686.15,4701.15,8341254,3720100000,15.44,2.6,1.28
2006-03-20,4707,4730.7,4697.2,4707.95,6129748,2677200000,15.46,2.6,1.28
2006-03-21,4711.4,4744.25,4644.6,4661.85,9573462,4099000000,15.31,2.58,1.29
2006-03-22,4666.7,4666.7,4592.7,4607.45,11206852,4211900000,15.13,2.55,1.31
2006-03-23,4621.95,4664,4594.85,4626,8942216,5028900000,15.19,2.56,1.3
2006-03-24,4627.15,4680.3,4627.15,4662.9,7739551,3533600000,15.31,2.58,1.29
2006-03-27,4709.25,4731.8,4689.75,4702.35,12435766,5056500000,15.44,2.6,1.28
2006-03-28,4703.6,4732.3,4654.15,4660.65,6006168,2612000000,15.31,2.58,1.29
2006-03-29,4646.1,4687.55,4644.9,4680.5,4872659,2364600000,15.37,2.59,1.29
2006-03-30,4678.65,4709.1,4628.35,4638.45,10846128,4571400000,15.23,2.56,1.3
2006-03-31,4643.05,4706.15,4629.9,4661.5,10196049,3910600000,15.31,2.58,1.29
2006-04-03,4661.5,4731.95,4661.5,4724.05,7539076,2785700000,13.91,2.61,1.27
2006-04-04,4742.65,4836.95,4742.65,4824.65,12414576,5311700000,14.21,2.67,1.25
2006-04-05,4829.45,4895.9,4829.45,4873,10847926,4028400000,14.35,2.69,1.23
2006-04-07,4878.65,4905.05,4702.95,4717.6,11355412,3897500000,13.9,2.61,1.28
2006-04-10,4721.4,4754.8,4649.65,4689.45,7255642,3541700000,13.81,2.59,1.28
2006-04-12,4644.4,4698.6,4567,4575.25,7517088,3218900000,13.48,2.53,1.32
2006-04-13,4574.3,4584.8,4408.65,4467.1,10541546,4460900000,13.16,2.47,1.35
2006-04-17,4477.5,4575.95,4477.5,4561.7,6629673,3352700000,13.35,2.52,1.32
2006-04-18,4566.45,4687.3,4566.45,4633.75,10452638,4299700000,13.56,2.56,1.3
2006-04-19,4639.45,4694,4605.25,4620.9,7736268,3267500000,13.52,2.56,1.3
2006-04-20,4626.55,4644.35,4592.2,4624.3,4142669,2012200000,13.53,2.56,1.3
2006-04-21,4627.35,4662.4,4567.1,4596.1,7686734,3379500000,13.45,2.54,1.31
2006-04-24,4593.25,4606.05,4503.95,4520.5,7516838,3507300000,12.89,2.5,1.33
2006-04-25,4523.9,4543.05,4446.9,4455.55,7423331,4062700000,12.7,2.46,1.35
2006-04-26,4450,4517.9,4450,4499.3,7533985,3612000000,12.83,2.49,1.34
2006-04-27,4514.15,4562.15,4415.6,4435.8,12873246,5553600000,12.65,2.45,1.36
2006-04-28,4427.85,4452.15,4179.85,4437.05,8377975,3486200000,12.4,2.45,1.36
2006-04-29,4442.65,4622.2,4442.65,4549.8,4094359,1546900000,12.79,2.52,1.32
2006-05-02,4558.25,4752.85,4558.25,4729.3,15432034,5712000000,13.18,2.61,1.27
2006-05-03,4733.35,4898.4,4720.9,4880.7,18160677,6810400000,13.6,2.7,1.23
2006-05-04,4780.35,4960.75,4780.35,4935.3,19661147,6260300000,13.75,2.69,1.23
2006-05-05,4937.2,4955.25,4865.5,4876.55,10384109,3599700000,13.59,2.66,1.24
2006-05-08,4892.25,4935.85,4859.8,4875.05,12793556,4346000000,13.58,2.66,1.24
2006-05-09,4896.7,4922.05,4828.95,4914.25,13081781,5024400000,13.69,2.68,1.23
2006-05-10,4916,5068.2,4916,5047.15,19402902,8271600000,14.06,2.76,1.2
2006-05-11,5047.15,5074.4,4966.35,4991.35,9538710,3867900000,13.91,2.73,1.21
2006-05-12,4971.2,4987,4863.35,4871.6,8448949,3012100000,13.57,2.66,1.24
2006-05-15,4873.3,4880,4686.55,4713.05,6962212,2897800000,13.13,2.57,1.28
2006-05-16,4714.6,4724.25,4550.65,4685.45,9302658,2850600000,13.29,2.56,1.29
2006-05-17,4712.2,4914.9,4712.2,4853.35,10065916,3719900000,13.76,2.65,1.25
2006-05-18,4853.65,4853.65,4483.45,4539.5,13846844,6035600000,12.93,2.48,1.33
2006-05-19,4593.75,4677.85,4291.15,4330.4,13494318,5814700000,12.51,2.36,1.4
2006-05-22,4380.4,4463.45,3972.25,4216.3,9843660,3754500000,12.22,2.36,1.4
2006-05-23,4283.95,4378.5,4101.25,4326.65,8871807,2949200000,12.5,2.36,1.4
2006-05-24,4327.8,4466.8,4248,4295.5,12763561,5269100000,12.42,2.35,1.41
2006-05-25,4274.9,4316.8,4187.4,4271.95,13175122,4925200000,12.35,2.33,1.42
2006-05-26,4274.2,4411.8,4274.2,4324.05,7021764,2562100000,12.5,2.36,1.4
2006-05-29,4324.7,4391.35,4297.95,4337.65,5343661,1759100000,12.54,2.37,1.4
2006-05-30,4351.6,4353.2,4269.25,4274.55,5121029,2033700000,12.36,2.34,1.42
2006-05-31,4254.05,4254.05,4043,4123.55,9105150,3493500000,11.92,2.25,1.47
2006-06-01,4130.85,4206.35,4056.75,4075.5,6702932,2774700000,11.78,2.23,1.48
2006-06-02,4076.3,4187.9,4032.95,4176.5,7117959,2403600000,12.07,2.14,1.58
2006-06-05,4177.3,4200.8,4047.55,4068.35,6812288,2211900000,11.76,2.09,1.63
2006-06-06,4061.8,4155.75,3950.9,4079.55,7005786,2982000000,11.79,2.09,1.62
2006-06-07,4056.35,4082.05,3901.25,3962,6731379,2295800000,11.45,2.03,1.67
2006-06-08,3966.3,3966.3,3666.95,3704.35,7968927,2827700000,10.71,1.9,1.79
2006-06-09,3704.5,3860.25,3596.7,3829.4,11943783,4133700000,11.07,1.97,1.73
2006-06-12,3832.8,3850.05,3637.35,3673.3,6797918,2430800000,10.62,1.89,1.8
2006-06-13,3639.1,3639.1,3466.1,3541.25,8068605,2710500000,10.24,1.82,1.87
2006-06-14,3583.4,3656.5,3408.95,3475.45,10695748,3657700000,10.05,1.71,1.95
2006-06-15,3551.1,3676.85,3534.9,3661.85,8344976,2819900000,10.59,1.8,1.85
2006-06-16,3679,3853.6,3679,3770.45,9919847,3477800000,10.9,1.85,1.79
2006-06-19,3762.5,3765.1,3689.9,3751.55,5311392,2067900000,10.85,1.84,1.8
2006-06-20,3751.5,3751.5,3633.1,3660.4,6496484,2348700000,10.58,1.8,1.85
2006-06-21,3661.75,3726.7,3640.6,3685,5689716,2111800000,10.66,1.81,1.84
2006-06-22,3686.4,3850.15,3686.4,3829.45,8497017,2790400000,11.08,1.88,1.77
2006-06-23,3824.8,3824.8,3745.65,3802.5,5746541,2405300000,11,1.87,1.78
2006-06-25,3813.6,3848.1,3777.7,3790.35,735753,291500000,10.96,1.86,1.78
2006-06-26,3794.35,3794.35,3669.95,3683.35,8442883,3116800000,10.65,1.81,1.84
2006-06-27,3695.5,3713.9,3611.2,3679.3,6110316,2279900000,10.64,1.81,1.84
2006-06-28,3673.75,3682.35,3596.75,3609.35,7062582,2653700000,10.44,1.77,1.87
2006-06-29,3610.65,3668.15,3571.25,3596.2,15819783,6191400000,10.4,1.77,1.88
2006-06-30,3638,3743.8,3638,3708.9,10228480,2823400000,10.73,1.82,1.82
2006-07-03,3717.75,3784,3682.35,3719.25,6030577,2113400000,10.76,1.83,1.82
2006-07-04,3719.4,3788.85,3719.4,3776.85,8441783,2533600000,10.93,1.86,1.79
2006-07-05,3964.8,3964.8,3771.7,3824.4,12018029,2607700000,11.06,1.88,1.77
2006-07-06,3807.4,3807.4,3742.65,3761.25,8195048,2166900000,10.88,1.85,1.8
2006-07-07,3765,3803.7,3657.3,3704.95,11581145,4620500000,10.72,1.82,1.82
2006-07-10,3695.7,3713.85,3655.2,3709.4,5028239,1753200000,10.73,1.82,1.82
2006-07-11,3705.05,3711.7,3664.75,3683.7,4033404,1421500000,10.66,1.81,1.84
2006-07-12,3591.05,3689.35,3529.15,3684.8,5425872,1736200000,10.66,1.81,1.83
2006-07-13,3688.85,3706.8,3659.4,3676.4,5595696,1779500000,10.62,1.71,1.9
2006-07-14,3623.4,3658.35,3584.95,3630.1,5262191,1788100000,10.44,1.69,1.92
2006-07-17,3659.35,3659.35,3504.3,3519.2,7400216,1671300000,10.12,1.64,1.98
2006-07-18,3512.85,3530.6,3445.7,3472.65,7010029,1836500000,9.99,1.61,2.01
2006-07-19,3485.8,3526.6,3413.5,3428.15,5864481,1501700000,9.86,1.59,2.04
2006-07-20,3472,3626.95,3472,3602.45,9680441,2498300000,10.41,1.67,1.94
2006-07-21,3601.6,3601.6,3509.4,3543.55,5590616,1460900000,10.24,1.65,1.97
2006-07-24,3537,3722.25,3495.6,3715.75,14256357,4092800000,10.67,1.73,1.88
2006-07-25,3768.45,3886.65,3768.45,3871.2,17606853,5271000000,11.12,1.8,1.8
2006-07-26,3882.65,3910.85,3816.95,3898.35,12007137,3182100000,11.17,1.81,1.79
2006-07-27,3920.15,3960.6,3844,3945.7,21184235,7600200000,11.62,1.66,1.84
2006-07-28,3967.05,4042.75,3911.7,4022.95,19241850,6285500000,11.85,1.69,1.81
2006-07-31,4032.45,4140.55,4032.45,4078.8,12965288,4108900000,11.99,1.72,1.78
2006-08-01,4074.15,4074.15,3996.05,4050.75,10125952,3173600000,11.91,1.7,1.8
2006-08-02,4053.55,4103.85,4029.15,4096.95,8743947,2766100000,12.04,1.72,1.78
2006-08-03,4097.95,4192.95,4097.95,4152.6,12276016,3760700000,12.21,1.75,1.75
2006-08-04,4129.8,4144.95,4041.7,4067.75,11658367,3605500000,11.96,1.71,1.79
2006-08-07,4059.45,4153.1,4032.5,4134.45,13857497,4720800000,12.15,1.74,1.76
2006-08-08,4141,4275.5,4141,4265.95,14207892,5748600000,12.54,1.8,1.71
2006-08-09,4268.65,4346.25,4235.7,4329.05,17864252,6722200000,12.73,1.82,1.68
2006-08-10,4336.35,4378.85,4302.35,4370.55,14814237,5204200000,12.85,1.84,1.66
2006-08-11,4380.05,4403.4,4308.95,4324.65,7344810,2332200000,12.71,1.82,1.68
2006-08-14,4314.7,4358.05,4308.25,4328.85,4818129,1677300000,12.73,1.82,1.68
2006-08-16,4342.2,4456.1,4342.2,4433.1,8274266,3106200000,13.03,1.87,1.64
2006-08-17,4453.1,4471.4,4394.3,4410.3,6732894,2707600000,12.96,1.86,1.65
2006-08-18,4399,4414.35,4351.5,4369.3,4861063,1990400000,12.84,1.84,1.67
2006-08-21,4342.9,4456.55,4325.45,4446.2,8159256,2673700000,13.07,1.87,1.64
2006-08-22,4462.35,4495.9,4433.55,4449.7,13361060,3613700000,13.08,1.87,1.63
2006-08-23,4448.8,4465.3,4378.15,4395.1,7946423,2618700000,12.92,1.85,1.66
2006-08-24,4377.7,4442.1,4332.8,4428.35,10363771,3015900000,13.02,1.86,1.64
2006-08-25,4575.75,4596.7,4472.15,4495.45,10065789,4223400000,13.22,1.89,1.62
2006-08-28,4501.85,4533,4485.95,4528.4,5746636,2370800000,13.31,1.91,1.61
2006-08-29,4529.4,4579.65,4529.4,4562.7,8344369,2537500000,13.41,1.92,1.59
2006-08-30,4566.8,4605.9,4534.15,4596.3,10278150,3086100000,13.51,1.93,1.58
2006-08-31,4612,4633.05,4580.45,4594.85,13581920,5621400000,13.51,1.93,1.58
2006-09-01,4593.2,4655.5,4568.25,4650.85,8683201,3300300000,13.67,1.96,1.56
2006-09-04,4662.5,4708.9,4661.5,4696.9,6658286,2216400000,13.81,1.98,1.55
2006-09-05,4703.25,4743.85,4682.4,4706.8,7428505,2557500000,13.84,1.98,1.55
2006-09-06,4709.2,4724.15,4671.85,4690.4,5635894,2189700000,13.79,1.97,1.55
2006-09-07,4683.55,4683.55,4627.95,4647.3,6006813,2217600000,13.66,1.96,1.57
2006-09-08,4652.9,4680.9,4616.15,4658.45,5491010,2111600000,13.7,1.96,1.56
2006-09-11,4658.45,4672.35,4510.65,4528.9,6150970,2536300000,13.32,1.91,1.61
2006-09-12,4526.25,4645.75,4480.2,4631.6,11326544,4405700000,13.62,1.95,1.57
2006-09-13,4637.75,4837.6,4637.75,4823.9,16902717,6042200000,14.18,2.03,1.51
2006-09-14,4853.2,4913.05,4835.1,4896.35,11427965,4132100000,14.4,2.06,1.49
2006-09-15,4883.25,4915.2,4849.95,4908.1,10755174,3286500000,14.43,2.07,1.48
2006-09-18,4905,4954.55,4898.55,4924.95,8322263,2959600000,14.48,2.07,1.48
2006-09-19,4927.6,4949,4861.25,4890.45,7379696,2796200000,14.38,2.06,1.49
2006-09-20,4878.25,4915.8,4800.65,4899.75,5667002,2251400000,14.41,2.06,1.48
2006-09-21,4925,4990.9,4925,4972.95,8795876,2783900000,14.62,2.09,1.46
2006-09-22,4956.45,4982.2,4903.95,4934.7,7243951,2217800000,14.51,2.08,1.47
2006-09-25,5078.4,5084.25,4910.85,4949.9,7429342,2947500000,14.55,2.08,1.47
2006-09-26,4957.25,5066.35,4947.8,5061.7,10531466,4110900000,14.88,2.13,1.44
2006-09-27,5035.85,5143.5,5035.85,5124.5,12627498,4994900000,15.07,2.16,1.42
2006-09-28,5123.65,5350.65,5118.75,5327.6,28573576,10139800000,15.67,2.24,1.37
2006-09-29,5519.55,5519.55,5255.95,5276.25,18049644,4834300000,15.52,2.22,1.38
2006-10-03,5277.05,5312.25,5241.45,5264.9,9420652,3051900000,15.48,2.22,1.38
2006-10-04,5265.45,5267.95,5185.95,5201.25,11264123,3580200000,15.3,2.19,1.4
2006-10-05,5215.85,5350.65,5215.85,5334.7,14390134,4995900000,15.69,2.25,1.36
2006-10-06,5326.35,5357.2,5300.2,5311.25,8261864,2713300000,15.62,2.24,1.37
2006-10-09,5290.75,5327.2,5261.75,5292.75,8493241,2460200000,15.57,2.23,1.37
2006-10-10,5292.45,5326.9,5253.5,5270.3,6067856,1932700000,15.5,2.22,1.38
2006-10-11,5271.5,5313.85,5182.1,5206.4,6619512,2534800000,15.31,2.19,1.4
2006-10-12,5208.85,5285.3,5142,5270.4,9172884,3199800000,15.5,2.22,1.38
2006-10-13,5290.85,5361.25,5290.85,5302.45,8554324,2893900000,15.56,2.23,1.37
2006-10-16,5250.6,5433.1,5250.6,5399.55,10638971,4737700000,15.84,2.27,1.35
2006-10-17,5393.4,5433.7,5353.9,5390.1,9276112,4464400000,15.75,2.27,1.35
2006-10-18,5406.5,5425.6,5374.65,5405.85,10272639,4600100000,15.65,2.28,1.35
2006-10-19,5410.15,5430.65,5300,5334.85,9842805,3140200000,15.39,2.25,1.36
2006-10-20,5341.55,5373.8,5314.4,5333.65,10347586,3002700000,15.39,2.25,1.36
2006-10-21,5380.65,5380.65,5307.5,5325.55,791880,273000000,15.36,2.24,1.37
2006-10-23,5304.6,5341.05,5240.5,5247.25,5611260,1836600000,15.14,2.21,1.39
2006-10-26,5282.8,5482.4,5265.2,5460.1,23015066,8307500000,15.55,2.3,1.33
2006-10-27,5473.4,5551.9,5464.1,5545.25,15547759,5634600000,15.71,2.33,1.31
2006-10-30,5539.9,5641.95,5479.6,5626.45,15047694,6193900000,15.77,2.37,1.29
2006-10-31,5633.7,5686.9,5543.8,5588.7,23289995,7249000000,15.63,2.35,1.3
2006-11-01,5792.8,5795.85,5570.9,5623.65,10190477,3853500000,15.73,2.37,1.29
2006-11-02,5586,5677.25,5586,5658.75,9208653,3346200000,15.83,2.38,1.28
2006-11-03,5664.05,5667,5600.55,5613.15,8006226,3009600000,15.7,2.36,1.3
2006-11-06,5604.25,5626.9,5556.05,5561.9,8077251,2517700000,15.56,2.34,1.31
2006-11-07,5575.85,5610.6,5510.95,5535.75,8139177,2918600000,15.49,2.33,1.31
2006-11-08,5529.85,5613.7,5460.5,5591,11168077,5187300000,15.64,2.35,1.3
2006-11-09,5615.5,5670.35,5599.3,5656.35,8501869,3860500000,15.82,2.38,1.29
2006-11-10,5666.25,5797.8,5648,5757.95,10369649,5750600000,16.11,2.42,1.26
2006-11-13,5773.25,5823.95,5730.85,5801.35,7270643,3109800000,16.23,2.44,1.25
2006-11-14,5793.6,5849.85,5782.1,5838.8,10581856,4825900000,16.33,2.46,1.25
2006-11-15,5835.2,6047.45,5835.2,6023.55,22453891,10520600000,16.85,2.54,1.21
2006-11-16,6039.2,6268.25,6039.2,6175.05,35165285,17678100000,17.27,2.6,1.18
2006-11-17,6166.45,6228.25,6066.15,6119.65,19583709,10760900000,17.12,2.58,1.19
2006-11-20,6115.95,6115.95,5907.45,6006.6,14438541,8095700000,16.8,2.53,1.21
2006-11-21,6045.05,6101.8,6009.1,6085.5,9123041,4453800000,17.02,2.56,1.19
2006-11-22,6094.4,6177.2,6094.4,6118.9,11517943,5635400000,17.12,2.58,1.19
2006-11-23,6153,6177.55,6082.8,6157.1,11112902,5052000000,17.23,2.59,1.18
2006-11-24,6144.95,6190.95,6132.6,6153.6,9513735,4093800000,17.22,2.59,1.18
2006-11-27,6128.5,6217.65,6107.35,6198.35,5320821,2733600000,17.34,2.61,1.17
2006-11-28,6179.35,6179.35,6080.35,6122.9,8564787,4355400000,17.13,2.58,1.19
2006-11-29,6158.4,6202.1,6109.05,6127.65,8653445,4881200000,17.14,2.58,1.19
2006-11-30,6144.2,6227.3,6143.55,6198.3,13236498,5892100000,17.34,2.61,1.17
2006-12-01,6217.65,6341.15,6199.05,6330.75,10978952,5772400000,17.71,2.67,1.15
2006-12-04,6301.65,6374.55,6280.6,6294.1,7172281,3820000000,17.61,2.65,1.16
2006-12-05,6296.45,6340,6212.25,6235.15,6149257,3245300000,17.45,2.63,1.17
2006-12-06,6264.55,6305.5,6188.8,6213.85,5289157,2780300000,17.39,2.62,1.18
2006-12-07,6220.25,6284.15,6182.55,6259.5,6332149,3332800000,17.51,2.64,1.17
2006-12-08,6595.85,6595.85,6187.7,6234.55,7891686,4149500000,17.45,2.63,1.17
2006-12-11,6177.9,6177.9,5729.35,5790.6,13713708,6891000000,16.2,2.44,1.26
2006-12-12,5758.3,5812.05,5408.95,5536.3,17112057,6881700000,15.49,2.33,1.32
2006-12-13,5556.35,5741.65,5502.75,5720.35,15593986,5652100000,16.01,2.41,1.28
2006-12-14,5754.8,5877.4,5754.8,5849.75,10930319,4810400000,16.37,2.46,1.25
2006-12-15,5844.35,5966.3,5844.35,5958.2,9606849,3694400000,16.67,2.51,1.23
2006-12-18,5971.1,6022.2,5814.9,6012.05,11232923,5442700000,16.83,2.53,1.22
2006-12-19,6010.8,6010.8,5801.95,5867.45,8782201,4702700000,16.42,2.47,1.25
2006-12-20,5865.8,5947.65,5764.1,5797.2,9040345,4781000000,16.22,2.44,1.26
2006-12-21,5787.6,5810.95,5712,5777.9,9232432,4361200000,16.17,2.43,1.27
2006-12-22,5796.4,5829.45,5760.1,5790.4,7347382,2888000000,16.21,2.44,1.26
2006-12-26,5799.2,5914.4,5785.25,5904.15,5650038,2639400000,16.52,2.49,1.24
2006-12-27,5933.45,6057.55,5930.95,6009.6,7492932,3427300000,16.82,2.53,1.22
2006-12-28,6036.35,6060.85,5994.55,6027.8,12120043,5285000000,16.87,2.54,1.21
2006-12-29,6098.55,6098.55,5993.9,6008.75,7392308,2750100000,16.82,2.53,1.22
2007-01-02,6015.15,6067.05,6004.65,6039.55,3647004,1650300000,16.9,2.54,1.21
2007-01-03,6044.3,6084.5,6009.65,6070.25,5541104,2341500000,16.99,2.56,1.2
2007-01-04,6077.15,6122.4,5982.45,6008.45,8078673,3465500000,16.82,2.53,1.22
2007-01-05,6004.3,6101.8,5996.45,6049,8429921,4214500000,16.93,2.55,1.21
2007-01-08,6069.9,6069.9,5951.6,5968.35,7392637,3591400000,16.7,2.51,1.23
2007-01-09,5971.8,6000.75,5864.3,5875.3,12989392,6297800000,16.44,2.48,1.24
2007-01-10,5859.9,5894.4,5709.2,5723.05,9063215,4066000000,16.02,2.41,1.28
2007-01-11,5720.55,5816.5,5684.7,5748.75,14052929,7143400000,16.02,2.42,1.27
2007-01-12,5826.65,6184.6,5826.65,6157.95,16515401,7942100000,17.1,2.59,1.19
2007-01-15,6191,6221.4,6144.85,6164.8,5817293,3341800000,17.12,2.6,1.19
2007-01-16,6188.1,6212.1,6103.1,6157.4,8985294,5142000000,17.1,2.59,1.19
2007-01-17,6168.6,6247.05,6143.75,6215.2,6296906,3928400000,17.26,2.62,1.18
2007-01-18,6239.2,6292.9,6154.9,6189.5,11268346,5875000000,17.19,2.61,1.18
2007-01-19,6254.5,6254.75,6104.2,6184.9,5963738,3286000000,17.17,2.61,1.18
2007-01-22,6209.75,6224.1,6135.4,6175.45,6211720,2995900000,16.73,2.6,1.18
2007-01-23,6167.85,6172.25,5989.85,6010.8,12066221,6571600000,16.34,2.53,1.22
2007-01-24,6082.85,6098.05,5989.6,6055.5,9049995,3979200000,16.26,2.55,1.21
2007-01-25,6094.05,6126.4,6051.25,6107.6,12443532,4464300000,16.37,2.57,1.2
2007-01-29,6139.75,6148.55,5953.3,5978.9,5628805,2573400000,15.98,2.52,1.22
2007-01-31,5980.05,6100.5,5901.65,5953.95,16903515,7702000000,15.92,2.51,1.23
2007-02-01,5976.25,6152.25,5951.05,6115.2,12684869,6217900000,16.29,2.58,1.2
2007-02-02,6132.45,6176,6059.7,6075.35,14086385,7715600000,16.18,2.56,1.2
2007-02-05,6120.1,6144.65,6047.55,6089.2,7027503,3924100000,16.22,2.58,1.2
2007-02-06,6095.8,6170.6,6075.25,6092.2,9835067,4443500000,16.23,2.57,1.2
2007-02-07,6104.7,6173.95,6095.05,6157.15,13444728,5852900000,16.4,2.59,1.19
2007-02-08,6148.65,6231.45,6146.75,6208.7,7887486,4547500000,16.54,2.62,1.18
2007-02-09,6211.45,6248.6,6107.5,6184.45,11392225,5230500000,16.47,2.61,1.18
2007-02-12,6085.8,6124.2,5957.3,6031.65,9734632,4671400000,16.07,2.54,1.21
2007-02-13,6026.35,6100.45,5890.3,5946.45,11773291,6083000000,15.84,2.51,1.23
2007-02-14,5841.2,5841.2,5561,5672.55,18277426,9201500000,15.11,2.39,1.29
2007-02-15,5702.35,5852.5,5702.35,5841.65,10108539,5174600000,15.56,2.46,1.25
2007-02-19,5858.15,5948.15,5836.85,5917.45,8688735,4859900000,15.76,2.49,1.24
2007-02-20,5927.5,5945.85,5825.45,5841.25,5467139,2904200000,15.56,2.46,1.25
2007-02-21,5855.2,5868.9,5787.6,5816.95,6516734,3747100000,15.5,2.45,1.26
2007-02-22,5825.45,5854.4,5627.55,5647.65,15962979,6942800000,15.05,2.38,1.29
2007-02-23,5721.4,5738,5427.35,5473.6,12098373,5541500000,14.58,2.31,1.34
2007-02-26,5493.6,5579.1,5376.65,5533.75,8113451,3724100000,14.74,2.33,1.32
2007-02-27,5552.3,5616.25,5407.3,5464.65,11539662,5456200000,14.56,2.3,1.34
2007-02-28,5294.7,5381.55,5112.15,5240.3,12231958,6682800000,13.96,2.21,1.39
2007-03-01,5262.35,5406.35,5213.35,5388.95,7173455,3568400000,14.36,2.27,1.36
2007-03-02,5395.4,5401.15,5196.15,5218.95,10601002,5205800000,13.91,2.2,1.4
2007-03-05,5135.75,5135.75,4980.25,5040.1,10183361,4972600000,13.43,2.12,1.45
2007-03-06,5061.4,5182.45,5005.95,5110.15,9291136,4313600000,13.62,2.15,1.43
2007-03-07,5185.1,5214.4,4950.5,4993.55,11744493,4957400000,13.31,2.11,1.46
2007-03-08,5031.85,5246.5,4999.25,5217.85,11852859,5576300000,13.9,2.2,1.4
2007-03-09,5226.05,5316.95,5160.6,5187.85,11979870,5222500000,13.82,2.19,1.41
2007-03-12,5188.05,5269.3,5152.4,5180.1,10439779,4676300000,13.8,2.18,1.41
2007-03-13,5188.1,5259.9,5169.3,5251.55,7946576,3526700000,13.99,2.21,1.39
2007-03-14,5245.9,5245.9,5022.45,5039.05,7256259,3399700000,13.43,2.12,1.45
2007-03-15,5048.05,5141.8,4949.65,4965,11348382,4879800000,13.23,2.09,1.47
2007-03-16,4978.35,4993.55,4837.25,4893.45,11577474,4533100000,13.04,2.06,1.49
2007-03-19,4900.15,4992.3,4871.45,4979.45,7431345,2818900000,13.27,2.1,1.47
2007-03-20,5014.35,5125.8,5014.35,5084.1,11881257,4205300000,13.55,2.14,1.44
2007-03-21,5104,5299.1,5083.45,5288.4,12636547,5053200000,14.09,2.23,1.38
