Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
2011-12-26,2542.35,2570.6,2537.7,2563.8,23246349,4994900000,9.64,1.37,1.41
2011-12-27,2561.75,2582.1,2512.5,2525.65,21405365,4677300000,9.5,1.35,1.43
2011-12-28,2521.15,2529.7,2459.75,2478.9,31313835,7127900000,9.32,1.32,1.46
2011-12-29,2463.95,2498.85,2446.35,2486.25,46404559,9786200000,9.35,1.33,1.46
2011-12-30,2492,2507.85,2452.65,2464.6,29413500,6004800000,9.27,1.32,1.47
2012-01-02,2478.1,2501.05,2439.25,2495.1,32003664,7372400000,9.38,1.33,1.45
2012-01-03,2519.05,2624.65,2519.05,2618.65,47115158,11231600000,9.85,1.4,1.38
2012-01-04,2629.35,2647,2603.85,2626.65,43608826,9722900000,9.88,1.4,1.38
2012-01-05,2624.95,2651.7,2591.15,2610.1,34997858,8287400000,9.82,1.38,1.4
2012-01-06,2587.7,2629,2542.05,2601.95,33156824,7451100000,9.79,1.37,1.41
2012-01-07,2601.4,2604.65,2596.1,2603.05,2633760,550400000,9.79,1.37,1.41
2012-01-09,2601.4,2617.05,2549.95,2603.9,30001748,7008700000,9.79,1.37,1.41
2012-01-10,2618.05,2696.15,2618.05,2686.35,44357674,10319800000,10.1,1.42,1.36
2012-01-11,2700.7,2755.5,2689.6,2748.5,54813520,11416500000,10.34,1.45,1.33
2012-01-12,2747.95,2795.75,2735.4,2780.95,38232912,8821200000,10.46,1.47,1.32
2012-01-13,2796.8,2914.3,2796.8,2872.3,66406516,16961500000,10.8,1.51,1.27
2012-01-16,2854.75,2904.65,2831.3,2882.4,37362172,9199800000,10.84,1.52,1.27
2012-01-17,2900.85,3015.45,2900.85,2984.9,58722288,13829400000,11.23,1.56,1.23
2012-01-18,2995.5,2995.5,2896.1,2927.05,43598420,11597300000,11.01,1.52,1.28
2012-01-19,2959.9,3013.7,2959.9,3006.85,51165322,11566300000,11.31,1.57,1.24
2012-01-20,3023.7,3027.6,2973.5,3002.45,45308090,11623600000,11.29,1.56,1.25
2012-01-23,2998.7,3005.55,2926.45,2936.15,36424429,8022800000,11.04,1.53,1.27
2012-01-24,2934.75,3004.85,2918.75,2985.6,44880893,10739600000,11.35,1.55,1.25
2012-01-25,3005.85,3050.05,3000.8,3042.35,52965942,12313800000,11.57,1.58,1.23
2012-01-27,3078,3119.25,3077.15,3101.65,58079677,12302000000,11.8,1.61,1.21
2012-01-30,3082.35,3082.35,2993.3,3008.3,40070299,10105700000,11.44,1.57,1.24
2012-01-31,3026.3,3089.9,2982.1,3073.8,53189150,12746500000,11.69,1.6,1.22
2012-02-01,3078.1,3172.15,3057.8,3164.65,68183262,16902900000,12.04,1.65,1.18
2012-02-02,3191.6,3232.6,3172.15,3215.3,72794301,16247800000,12.45,1.67,1.16
2012-02-03,3215.65,3215.65,3159.65,3179.25,45565213,10641800000,12.31,1.52,1.39
2012-02-06,3219.45,3250.05,3190.85,3222.85,51780095,12878500000,12.59,1.54,1.37
2012-02-07,3267.3,3267.3,3158.05,3171.55,40543492,11121000000,12.38,1.51,1.39
2012-02-08,3182.9,3254.3,3165.85,3222.95,53007419,13956200000,12.59,1.54,1.37
2012-02-09,3201.2,3291.55,3175.4,3286.9,83169301,19809100000,12.84,1.57,1.34
2012-02-10,3246.2,3346.35,3246.2,3310.5,66695674,20506900000,13.03,1.58,1.33
2012-02-13,3318,3382.5,3273.2,3346.85,50656495,12914800000,13.18,1.6,1.32
2012-02-14,3341.6,3383.25,3340.4,3358.45,45858228,11939800000,13.07,1.6,1.31
2012-02-15,3384.05,3437.3,3384.05,3429.35,64425127,14860900000,13.35,1.64,1.29
2012-02-16,3410.9,3413.45,3346.7,3367.5,71394162,18872200000,13.18,1.61,1.31
2012-02-17,3406.55,3455.5,3355.8,3369.4,83265896,19968300000,13.19,1.61,1.31
2012-02-21,3380.95,3444.35,3377.55,3398.45,61269074,14209800000,13.3,1.62,1.3
2012-02-22,3411.45,3431.1,3236.4,3248.4,70260601,15007100000,12.71,1.55,1.36
2012-02-23,3246.15,3256,3180.9,3211.7,85201436,17023600000,12.57,1.53,1.38
2012-02-24,3225.8,3269.65,3211,3247.1,71368850,14835300000,12.71,1.55,1.36
2012-02-27,3266.8,3266.8,3071.15,3083.2,81695984,16756900000,12.07,1.47,1.43
2012-02-28,3098.95,3198.6,3098.95,3189.4,54046772,12047700000,12.48,1.52,1.39
2012-02-29,3224.4,3261.25,3170.3,3236.65,52124271,12506100000,12.67,1.54,1.37
2012-03-01,3222.85,3235.5,3175.3,3205.7,44156235,10697000000,12.55,1.53,1.38
2012-03-02,3228.35,3257.25,3194.9,3210.15,40608480,9384200000,12.57,1.53,1.38
2012-03-03,3209.45,3219.9,3207.8,3211.5,6929154,837600000,12.57,1.53,1.38
2012-03-05,3192.45,3192.75,3102.45,3107.75,29293035,6861400000,12.16,1.48,1.42
2012-03-06,3093.9,3159.65,2968.1,2981.1,60721202,13924000000,11.67,1.42,1.48
2012-03-07,2966.95,2986.9,2902.65,2939.15,61410707,13142200000,11.5,1.4,1.5
2012-03-09,2988.9,3099.05,2988.9,3090.5,51423753,12175400000,12.1,1.47,1.43
2012-03-12,3132.75,3144.6,3074.8,3121.95,37956847,9558100000,12.25,1.49,1.41
2012-03-13,3144.4,3236.35,3144.4,3213.95,44786397,11141500000,12.61,1.53,1.37
2012-03-14,3257.6,3270.75,3205.05,3212.1,40489512,10868600000,12.61,1.53,1.37
2012-03-15,3199.9,3199.9,3145,3170.85,34003869,9284900000,12.44,1.51,1.39
2012-03-16,3174.3,3213.7,3095.3,3106.45,39726876,10466100000,12.19,1.48,1.42
2012-03-19,3102.9,3141.9,3066.95,3082.55,31731476,7069500000,12.1,1.47,1.43
2012-03-20,3079.15,3123.75,3063.65,3083.75,37305132,9318500000,12.1,1.47,1.43
2012-03-21,3077.4,3153.15,3048.35,3141.95,46992323,11023900000,12.33,1.5,1.4
2012-03-22,3135.2,3143.1,3024.65,3033.95,56219941,15042700000,11.91,1.45,1.45
2012-03-23,3038.2,3072.9,2984.95,3018.4,42219930,11233400000,11.85,1.44,1.46
2012-03-26,3022.05,3034.35,2933.1,2954.25,37370356,9351400000,11.59,1.41,1.49
2012-03-27,2996.95,3011.1,2954.9,2996.35,47041642,10842100000,11.76,1.43,1.47
2012-03-28,2989,2989,2950.5,2967.15,36042248,8337100000,11.65,1.42,1.49
2012-03-29,2937.9,2990.7,2926.25,2974.25,54531534,11814200000,11.67,1.42,1.48
2012-03-30,2983.65,3063.7,2983.65,3054.75,44572010,9629900000,11.99,1.46,1.44
2012-04-02,3047.25,3073.7,3033.95,3042.25,28940027,6482200000,11.94,1.45,1.45
2012-04-03,3064.45,3107.05,3064.45,3092.15,35548396,7428600000,12.14,1.48,1.43
2012-04-04,3064.5,3077.7,3042.1,3059.85,27335137,6452000000,12.01,1.46,1.44
2012-04-09,3035.2,3035.2,2944.5,2954.25,26856487,5998200000,11.59,1.41,1.49
2012-04-10,2964.4,2964.4,2906.2,2926.65,33602793,7285200000,11.49,1.4,1.51
2012-04-11,2899.8,2925.65,2872.35,2886.4,39133685,8336200000,11.33,1.38,1.53
2012-04-12,2912.4,2966.6,2908.3,2959.75,36827475,7840100000,11.62,1.41,1.49
2012-04-13,2984.7,3005.25,2935.05,2945.55,37907842,10536900000,11.56,1.41,1.5
2012-04-16,2924.55,2959.3,2916,2952.8,21542601,5269600000,11.59,1.41,1.49
2012-04-17,2972.7,3014.25,2962.7,3010.35,30828727,7321100000,11.81,1.44,1.47
2012-04-18,3028.5,3064.2,3028.5,3038.6,31317248,7739700000,11.93,1.45,1.45
2012-04-19,3048.55,3069,3022,3060.4,25540315,5947000000,12.01,1.46,1.44
2012-04-20,3044.7,3077,3002.35,3033.2,31830803,7687500000,11.9,1.45,1.45
2012-04-23,3019.15,3045.85,2926.3,2941,35202093,7891400000,11.54,1.4,1.5
2012-04-24,2948.3,2972.2,2920.65,2962.45,30309196,7270500000,11.63,1.41,1.49
2012-04-25,2967.4,2994.65,2919.2,2949.85,27121875,6516900000,11.58,1.41,1.5
2012-04-26,2965.9,2982.1,2939.1,2947.95,37091438,9073000000,11.57,1.41,1.5
2012-04-27,2950.8,2972.45,2892.75,2922.8,24313639,5454100000,11.54,1.39,1.48
2012-04-28,2932.95,2949.3,2926.95,2943.15,1670144,423500000,11.62,1.4,1.47
2012-04-30,2941.85,2981.55,2935.65,2970.25,23671892,5390300000,11.73,1.42,1.45
2012-05-02,2974.8,2998.55,2947.75,2957,24040611,5574100000,11.67,1.41,1.46
2012-05-03,2941.65,2945.65,2888.8,2902.15,22869481,5742000000,11.46,1.38,1.49
2012-05-04,2890.65,2891.75,2813.8,2828.5,33740157,6852600000,11.17,1.35,1.53
2012-05-07,2788.35,2881.15,2762.2,2871.8,32701253,7676500000,11.34,1.37,1.5
2012-05-08,2880.2,2894.05,2807.9,2825.2,36423175,8008400000,11.15,1.35,1.53
2012-05-09,2798.05,2820.4,2756.35,2767.5,38767874,8060400000,10.87,1.32,1.56
2012-05-10,2769.15,2809.95,2728.3,2733.55,26350863,6439800000,10.74,1.3,1.58
2012-05-11,2714.8,2742.85,2682.95,2700.9,31771873,8450800000,10.65,1.29,1.6
2012-05-14,2702.55,2735.3,2653.75,2686.6,27591676,6796100000,10.93,1.28,1.61
2012-05-15,2664.55,2748.1,2664.55,2741.2,33644316,7763900000,11.14,1.31,1.58
2012-05-16,2695.7,2698.05,2658.35,2665.35,38224774,8204500000,10.83,1.27,1.62
2012-05-17,2676,2714,2654.85,2675.8,35889074,7819200000,10.87,1.28,1.62
2012-05-18,2630.1,2694.35,2616.4,2687.25,38290981,8498000000,10.92,1.28,1.61
2012-05-21,2674.9,2723.8,2674.9,2704.85,36752122,8869300000,10.99,1.29,1.6
2012-05-22,2728.4,2742.9,2644.6,2654.5,31639148,6495700000,10.78,1.27,1.63
2012-05-23,2641,2653.45,2616.1,2630.95,28677135,5953800000,10.69,1.25,1.64
2012-05-24,2644.95,2675.65,2610.9,2667.75,29470395,6459200000,10.84,1.27,1.62
2012-05-25,2656.15,2704.7,2652.15,2690.55,28958305,6408000000,10.93,1.28,1.61
2012-05-28,2690.6,2722.6,2690.6,2716.7,22236465,5126800000,11.04,1.3,1.59
2012-05-29,2731.3,2752.75,2718.15,2731.6,35790709,6923700000,11.25,1.3,1.58
2012-05-30,2713.6,2732.1,2699.8,2706.1,25585605,5138500000,11.25,1.29,1.6
2012-05-31,2688.25,2714.85,2687.5,2698.55,74641195,13386700000,11.21,1.29,1.6
2012-06-01,2689,2701.3,2644.8,2654.65,29369328,6638300000,11,1.27,1.63
2012-06-04,2630.8,2642.85,2594.6,2635.5,28400831,5991100000,10.92,1.26,1.64
2012-06-05,2649.15,2677.2,2620.4,2626.8,27275555,5605100000,10.89,1.25,1.65
2012-06-06,2646.1,2708.85,2646.1,2705.65,30981242,7850400000,11.21,1.29,1.6
2012-06-07,2732.2,2748.35,2715.75,2739.65,32928320,8202200000,11.35,1.31,1.58
2012-06-08,2749.75,2762.1,2714.65,2752.05,33183802,6918500000,11.4,1.31,1.57
2012-06-11,2782.6,2809.8,2734.1,2749.6,30416511,6537500000,11.39,1.31,1.57
2012-06-12,2729.15,2788.65,2725.25,2780.25,31439975,6704900000,11.52,1.33,1.55
2012-06-13,2785.75,2796.55,2761.9,2770.05,26456434,6096500000,11.48,1.32,1.56
2012-06-14,2767.6,2783,2731.05,2737.4,25165907,5359500000,11.34,1.31,1.58
2012-06-15,2751.1,2781.05,2750.35,2775.85,37833781,6949800000,11.5,1.32,1.56
2012-06-18,2799.3,2822.85,2736.4,2750.7,41379187,8108200000,11.4,1.31,1.57
2012-06-19,2745.15,2770.85,2719.85,2748.3,41254367,6978900000,11.39,1.31,1.57
2012-06-20,2767.2,2788.85,2745.25,2778.25,45349450,8879100000,11.51,1.33,1.56
2012-06-21,2762.5,2805.05,2754.9,2798.85,26232679,5341800000,11.59,1.33,1.54
2012-06-22,2771.25,2781.8,2734.4,2755.9,29863257,6144700000,11.42,1.31,1.57
2012-06-25,2766.85,2792.45,2726.45,2736.05,31745147,5697900000,11.33,1.31,1.58
2012-06-26,2728.25,2740.55,2709.8,2726.95,25994978,5562800000,11.3,1.3,1.59
2012-06-27,2743.35,2777.65,2741.75,2772.4,26581734,5854300000,11.49,1.32,1.56
2012-06-28,2781.15,2791.05,2760.6,2776.5,32929596,7413200000,11.5,1.32,1.56
2012-06-29,2805,2875.1,2805,2870.35,35735434,9257300000,11.89,1.37,1.51
2012-07-02,2882.8,2911.15,2856.5,2882.9,27035074,6506300000,11.94,1.38,1.5
2012-07-03,2887.75,2917.05,2879.9,2905.8,31551086,7589800000,12.04,1.39,1.49
2012-07-04,2916.35,2978.9,2916.35,2965.6,51982185,11794800000,12.29,1.41,1.46
2012-07-05,2969.45,2980.85,2948.5,2956.15,28691985,7672200000,12.25,1.41,1.46
2012-07-06,2951,2951,2907.45,2924.95,24387160,6496900000,12.12,1.4,1.48
2012-07-09,2897.7,2900.9,2862.3,2882.35,21612519,5150200000,11.94,1.37,1.5
2012-07-10,2885.9,2930.7,2885.9,2926.4,29404290,6479900000,12.12,1.4,1.48
2012-07-11,2911.15,2935.05,2893.25,2898,24950321,5334300000,12.01,1.38,1.49
2012-07-12,2883.2,2889,2859.65,2864.6,27588488,5657200000,11.87,1.37,1.51
2012-07-13,2873.15,2886.95,2828.3,2831.75,24889039,5707100000,11.73,1.35,1.53
2012-07-16,2820.2,2825.3,2765.55,2770.15,24115248,5555400000,11.48,1.32,1.56
2012-07-17,2782.05,2799.05,2760.35,2767.4,23489082,5268300000,11.46,1.32,1.56
2012-07-18,2769.05,2816.15,2767.45,2808.4,24270433,6174900000,11.63,1.34,1.54
2012-07-19,2833.55,2845.25,2825.75,2832.35,18056645,4597300000,11.73,1.35,1.53
2012-07-20,2822.35,2848.45,2811.1,2834.4,18101422,4230300000,11.74,1.35,1.53
2012-07-23,2809.4,2809.4,2734.15,2740.5,20831628,4637300000,11.35,1.31,1.58
2012-07-24,2739.55,2758.1,2731.9,2745.25,21756089,4574400000,11.37,1.31,1.57
2012-07-25,2725.5,2726.45,2675.25,2687.7,34870929,8240400000,11.13,1.28,1.61
2012-07-26,2699.65,2702,2638,2651.9,47945471,11190600000,11.39,1.26,1.63
2012-07-27,2696.3,2739.45,2691.3,2708.2,26862259,6414500000,11.93,1.29,1.6
2012-07-30,2727.4,2763.9,2720.3,2760.25,18676782,4765100000,12.16,1.32,1.57
2012-07-31,2766.6,2791.3,2719.9,2783.15,27114343,6409800000,12.29,1.33,1.55
2012-08-01,2777.9,2793.7,2751.1,2762.8,20807056,5942300000,12.2,1.32,1.56
2012-08-02,2755.9,2763.55,2740.2,2757.25,19592829,5101600000,12.18,1.32,1.57
2012-08-03,2735.05,2735.05,2682.1,2714.45,22741108,6074100000,11.99,1.29,1.59
2012-08-06,2745,2767.45,2735.65,2743.8,18716540,4079500000,12.14,1.31,1.58
2012-08-07,2746.45,2771.9,2740.85,2759.15,17982282,5577900000,12.21,1.32,1.57
2012-08-08,2767.85,2811.4,2767.85,2779.7,30703466,7673200000,12.3,1.33,1.56
2012-08-09,2782.25,2813.95,2777.3,2796.2,30124629,6639700000,12.37,1.33,1.55
2012-08-10,2785.6,2813.35,2777.7,2797,22782512,5184900000,12.37,1.33,1.55
2012-08-13,2808.45,2808.6,2777.3,2797.75,24066912,5258500000,12.38,1.33,1.55
2012-08-14,2787.45,2833.05,2787.1,2822.45,27200900,6883600000,12.49,1.35,1.53
2012-08-16,2812.6,2821,2778.85,2786.05,26974683,6341600000,13.28,1.33,1.55
2012-08-17,2783.3,2797.05,2737.3,2741.25,37004114,8848200000,13.13,1.3,1.68
2012-08-21,2736.55,2766.6,2713.2,2762.65,30891588,6532100000,13.23,1.31,1.67
2012-08-22,2751.3,2771.85,2748.1,2756.65,22310032,5209600000,13.2,1.31,1.67
2012-08-23,2768.35,2799.6,2751.55,2771.85,26728414,6647400000,13.3,1.31,1.66
2012-08-24,2755.85,2771.2,2740.2,2760.45,29315016,8340800000,13.24,1.31,1.67
2012-08-27,2767.75,2772.35,2719.95,2722.95,21666443,6151500000,13.06,1.29,1.69
2012-08-28,2727.1,2728.05,2619.45,2647,34510169,8768300000,12.7,1.25,1.74
2012-08-29,2645.5,2649.9,2595.15,2600.9,33659425,6742900000,12.48,1.23,1.77
2012-08-30,2589.8,2601.25,2567.75,2590,43529813,8746100000,12.42,1.23,1.78
2012-08-31,2583.05,2586.55,2533.1,2554.8,36867790,7501500000,12.26,1.21,1.8
2012-09-03,2570.1,2582.9,2534.7,2544.05,32695922,8076200000,12.2,1.21,1.81
2012-09-04,2546.45,2565.45,2528.7,2561.05,25203951,6065600000,12.29,1.21,1.8
2012-09-05,2538.4,2542.25,2487.95,2497.6,35946755,7854600000,11.98,1.18,1.84
2012-09-06,2500.5,2526,2497.25,2508.6,32315691,6540800000,12.03,1.19,1.83
2012-09-07,2550.5,2578.35,2550.5,2575.75,33006779,6931200000,12.36,1.22,1.79
2012-09-08,2578.2,2605.45,2578.2,2600,4363361,859600000,12.47,1.23,1.77
2012-09-10,2594.7,2631.4,2594.7,2618.75,31496809,6984000000,12.56,1.24,1.76
2012-09-11,2587.25,2587.95,2566.2,2582.4,33740001,6064500000,12.39,1.22,1.78
2012-09-12,2593.9,2637.15,2571.75,2633.15,44268731,9111100000,12.63,1.25,1.75
2012-09-13,2632.8,2639.85,2611.05,2628.5,30122917,6409700000,12.61,1.25,1.75
2012-09-14,2685.65,2748.75,2685.65,2740.9,59541624,12384100000,13.15,1.3,1.68
2012-09-17,2768.3,2795.95,2738.75,2775.55,56407308,13429200000,13.31,1.31,1.66
2012-09-18,2764.45,2777.85,2751.75,2771.8,38845849,9070900000,13.3,1.31,1.66
2012-09-20,2738.35,2761.85,2703.85,2708.75,33994605,8391600000,12.99,1.28,1.7
2012-09-21,2718.75,2824.55,2715.45,2817.7,65744684,14648800000,13.52,1.33,1.63
2012-09-24,2817.1,2876.7,2811.75,2827.75,42310678,10534300000,13.57,1.34,1.63
2012-09-25,2828.4,2843.35,2779.8,2788.55,32407550,7618900000,13.38,1.32,1.65
2012-09-26,2770,2789.75,2744,2752.55,34983638,8046700000,13.2,1.3,1.67
2012-09-27,2751.1,2768.85,2729.75,2734.25,53376831,10489500000,13.12,1.28,1.67
2012-09-28,2761.05,2810.35,2761.05,2768.4,34226366,8559900000,12.17,1.3,1.61
