Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
2013-12-11,7405.05,7428.75,7361.45,7386.95,5151740,3059600000,47.57,5.82,0.68
2013-12-12,7340.3,7374.75,7305.35,7319.25,6338192,3779500000,47.14,5.77,0.68
2013-12-13,7290,7336.9,7266.9,7276.9,6461551,4416100000,46.86,5.74,0.69
2013-12-16,7378.25,7383.05,7301.85,7313.75,5706943,4813500000,47.1,5.77,0.68
2013-12-17,7357.4,7459.45,7350.9,7442.55,11606537,6490900000,47.93,5.87,0.67
2013-12-18,7476.2,7540.75,7456.25,7517.3,9842099,5852000000,48.41,5.93,0.67
2013-12-19,7519.05,7642.15,7471.2,7597.65,10172335,6361900000,48.93,5.99,0.66
2013-12-20,7627.25,7655.1,7566.5,7646.6,7522951,5058200000,49.24,6.03,0.65
2013-12-23,7638.15,7704.6,7626.1,7644.05,5778089,3791100000,49.23,6.03,0.65
2013-12-24,7669.15,7726.2,7631.9,7641.05,8279786,4756500000,49.21,6.02,0.65
2013-12-26,7659.55,7689.25,7578.4,7601.35,8121261,5035400000,48.95,5.99,0.66
2013-12-27,7632.4,7671.3,7615.1,7661.2,4583489,2992200000,49.34,6.07,0.67
2013-12-30,7677.8,7686.55,7602.95,7620.95,4044011,2949300000,49.08,6.04,0.68
2013-12-31,7648.95,7674.4,7623.55,7634.95,3794211,2466500000,49.17,6.05,0.68
2014-01-01,7663.35,7686.9,7651.6,7667.3,3299173,2000600000,49.38,6.07,0.67
2014-01-02,7662.3,7744.2,7611.15,7625.1,6707261,3887600000,49.11,6.04,0.68
2014-01-03,7616.25,7674,7569.55,7663.1,6343005,3760700000,49.35,6.07,0.67
2014-01-06,7703.9,7716.65,7666.45,7697.25,6567567,4127700000,49.57,6.1,0.67
2014-01-07,7728.5,7763.2,7678.7,7714.15,7821018,5008000000,49.68,6.11,0.67
2014-01-08,7745.85,7835.1,7724.3,7806.6,7848329,4888300000,50.27,6.18,0.66
2014-01-09,7819.25,7871.3,7807.6,7861.85,8685724,6391700000,50.63,6.23,0.66
2014-01-10,7868.65,7928,7857.5,7880.35,7596284,6027800000,50.75,6.24,0.65
2014-01-13,7880.1,7910.65,7747.85,7828.35,15118231,8333300000,50.42,6.2,0.66
2014-01-14,7818.05,7901.5,7803,7884.8,9054208,5519300000,50.78,6.24,0.65
2014-01-15,7901.65,7947.35,7877.9,7889,10228468,5934200000,50.81,6.25,0.65
2014-01-16,7906.3,7911,7806.6,7816.8,7492225,5244500000,50.34,6.19,0.66
2014-01-17,7812.6,7877.45,7788.35,7816.1,8206817,4945600000,50.34,6.19,0.66
2014-01-20,7809.4,7848.2,7781.4,7812.6,5562577,3675800000,50.32,6.19,0.66
2014-01-21,7833.5,7837.5,7760.7,7772.55,6495818,3967000000,50.06,6.16,0.66
2014-01-22,7779.75,7916.25,7753.4,7895.2,9209432,5992500000,50.85,6.25,0.65
2014-01-23,7902.8,7957.35,7899.1,7921.45,7334605,4685900000,51.02,6.27,0.65
2014-01-24,7874.9,7911.5,7797.75,7811.95,28698337,11817900000,50.31,6.19,0.66
2014-01-27,7748.15,7830.65,7718.8,7742.95,23132515,10330000000,50.27,6.13,0.67
2014-01-28,7752.55,7800.1,7656.1,7665.9,11138364,5586100000,49.77,6.07,0.67
2014-01-29,7708.5,7815,7694.55,7716.2,11576253,6042600000,50.1,6.11,0.67
2014-01-30,7703.05,7705.3,7619.25,7683.45,11886253,6764900000,49.89,6.09,0.67
2014-01-31,7707.85,7726.6,7661.35,7701.2,6673168,3661800000,50,6.1,0.67
2014-02-03,7693,7817.35,7693,7788,8526281,5789800000,50.97,6.17,0.66
2014-02-04,7797.4,7803.55,7723.2,7737.05,10372798,6457700000,50.08,6.13,0.67
2014-02-05,7752.6,7767.25,7727.95,7741.05,19729892,8827400000,50.1,6.13,0.67
2014-02-06,7769.25,7801.6,7717.9,7739.9,9208963,5023800000,49.4,6.13,0.67
2014-02-07,7793.45,7882,7777.3,7872,10500169,7147900000,49.05,6.23,0.65
2014-02-10,7908.15,7972.2,7903.95,7932.5,6518539,3938900000,49.45,6.28,0.65
