Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
2005-04-01,,,,1000,,,,,
2005-04-04,,,,1009.3,,,,,
2005-04-05,,,,1002.37,,,,,
2005-04-06,,,,1011.84,,,,,
2005-04-07,,,,1011.98,,,,,
2005-04-08,,,,1005.67,,,,,
2005-04-11,,,,994.8,,,,,
2005-04-12,,,,1001.82,,,,,
2005-04-13,,,,1003.46,,,,,
2005-04-15,,,,980.77,,,,,
2005-04-18,,,,973.21,,,,,
2005-04-19,,,,972.33,,,,,
2005-04-20,,,,976.29,,,,,
2005-04-21,,,,992.43,,,,,
2005-04-22,,,,1004.79,,,,,
2005-04-25,,,,1008.65,,,,,
2005-04-26,,,,1008.22,,,,,
2005-04-27,,,,998.7,,,,,
2005-04-28,,,,994.19,,,,,
2005-04-29,,,,980.57,,,,,
2005-05-02,,,,974.78,,,,,
2005-05-03,,,,977,,,,,
2005-05-04,,,,986.56,,,,,
2005-05-05,,,,996.25,,,,,
2005-05-06,,,,1000.69,,,,,
2005-05-09,,,,1013.36,,,,,
2005-05-10,,,,1013.34,,,,,
2005-05-11,,,,1016.82,,,,,
2005-05-12,,,,1028,,,,,
2005-05-13,,,,1033.99,,,,,
2005-05-16,,,,1044.78,,,,,
2005-05-17,,,,1036.51,,,,,
2005-05-18,,,,1041.73,,,,,
2005-05-19,,,,1048.19,,,,,
2005-05-20,,,,1044.96,,,,,
2005-05-23,,,,1050.54,,,,,
2005-05-24,,,,1055.06,,,,,
2005-05-25,,,,1058.65,,,,,
2005-05-26,,,,1057.89,,,,,
2005-05-27,,,,1054.62,,,,,
2005-05-30,,,,1047.28,,,,,
2005-05-31,,,,1054.85,,,,,
2005-06-01,,,,1061.19,,,,,
2005-06-02,,,,1055.68,,,,,
2005-06-03,,,,1064.06,,,,,
2005-06-04,,,,1068.88,,,,,
2005-06-06,,,,1070.66,,,,,
2005-06-07,,,,1074.61,,,,,
2005-06-08,,,,1078.55,,,,,
2005-06-09,,,,1083.39,,,,,
2005-06-10,,,,1081.09,,,,,
2005-06-13,,,,1082.74,,,,,
2005-06-14,,,,1086.49,,,,,
2005-06-15,,,,1091.7,,,,,
2005-06-16,,,,1080.98,,,,,
2005-06-17,,,,1063.71,,,,,
2005-06-20,,,,1060.18,,,,,
2005-06-21,,,,1064.3,,,,,
2005-06-22,,,,1060.53,,,,,
2005-06-23,,,,1065.17,,,,,
2005-06-24,,,,1074.42,,,,,
2005-06-27,,,,1074.5,,,,,
2005-06-28,,,,1057.2,,,,,
2005-06-29,,,,1065.95,,,,,
2005-06-30,,,,1064.61,,,,,
2005-07-01,,,,1077.24,,,,,
2005-07-04,,,,1095.53,,,,,
2005-07-05,,,,1093.3,,,,,
2005-07-06,,,,1111.58,,,,,
2005-07-07,,,,1096.43,,,,,
2005-07-08,,,,1112.81,,,,,
2005-07-11,,,,1128.05,,,,,
2005-07-12,,,,1130.2,,,,,
2005-07-13,,,,1138.31,,,,,
2005-07-14,,,,1134.93,,,,,
2005-07-15,,,,1147.28,,,,,
2005-07-18,,,,1171.77,,,,,
2005-07-19,,,,1180.95,,,,,
2005-07-20,,,,1184.29,,,,,
2005-07-21,,,,1177.43,,,,,
2005-07-22,,,,1190.66,,,,,
2005-07-25,,,,1193.75,,,,,
2005-07-26,,,,1189,,,,,
2005-07-27,,,,1190.5,,,,,
2005-07-29,,,,1179.61,,,,,
2005-08-01,,,,1188.65,,,,,
2005-08-02,,,,1210.75,,,,,
2005-08-03,,,,1208.82,,,,,
2005-08-04,,,,1215.87,,,,,
2005-08-05,,,,1227.18,,,,,
2005-08-08,,,,1214.97,,,,,
2005-08-09,,,,1208.81,,,,,
2005-08-10,,,,1233.92,,,,,
2005-08-11,,,,1252.33,,,,,
2005-08-12,,,,1258.52,,,,,
2005-08-16,,,,1266.82,,,,,
2005-08-17,,,,1278.11,,,,,
2005-08-18,,,,1272.73,,,,,
2005-08-19,,,,1273.96,,,,,
2005-08-22,,,,1272.16,,,,,
2005-08-23,,,,1243.39,,,,,
2005-08-24,,,,1225.97,,,,,
2005-08-25,,,,1236.93,,,,,
2005-08-26,,,,1258.64,,,,,
2005-08-29,,,,1259.48,,,,,
2005-08-30,,,,1274.58,,,,,
2005-08-31,,,,1287.87,,,,,
2005-09-01,,,,1298.68,,,,,
2005-09-02,,,,1302.88,,,,,
2005-09-05,,,,1305.17,,,,,
2005-09-06,,,,1308.2,,,,,
2005-09-08,,,,1315.17,,,,,
2005-09-09,,,,1314.08,,,,,
2005-09-12,,,,1328.99,,,,,
2005-09-13,,,,1337,,,,,
2005-09-14,,,,1330.87,,,,,
2005-09-15,,,,1348.35,,,,,
2005-09-16,,,,1356.16,,,,,
2005-09-19,,,,1373.22,,,,,
2005-09-20,,,,1367.45,,,,,
2005-09-21,,,,1333.25,,,,,
2005-09-22,,,,1263.92,,,,,
2005-09-23,,,,1277.5,,,,,
2005-09-26,,,,1318.58,,,,,
2005-09-27,,,,1330.64,,,,,
2005-09-28,,,,1343.89,,,,,
2005-09-29,,,,1341.46,,,,,
2005-09-30,,,,1337.5,,,,,
2005-10-03,,,,1356.15,,,,,
2005-10-04,,,,1370.62,,,,,
2005-10-05,,,,1367.23,,,,,
2005-10-06,,,,1346.43,,,,,
2005-10-07,,,,1342.42,,,,,
2005-10-10,,,,1337.64,,,,,
2005-10-11,,,,1332.23,,,,,
2005-10-13,,,,1321.34,,,,,
2005-10-14,,,,1292.06,,,,,
