mean_freq,sd_freq,median_freq,q25_freq,q75_freq,iqr_freq,skewness,kurtosis_val,spectral_flatness,tempogram,mode_freq,centroid_freq,peak_freq,mean_fun,min_fun,max_fun,mean_dom,min_dom,max_dom,fund_freq,mod_index,label
0.101925200224119,1258.4846731783268,1.101063991042858,0.91191707801532,2.15663597898395,0.001244718900969,616.1240846461845,-0.001148158077636,0.004659343510866,0.00013264739993,0.0,1722.189075675762,166.0,1.8629740924e-05,5.29e-13,6.3947655261e-05,0.132647399930114,-0.0,1.0,205.31204256752883,15.314356986598368,male
0.141755360064894,1087.4126992159672,2.27982253033298,1.597940804495353,3.019069838547977,0.001421129034053,303.676154987701,-0.000125403536613,0.000517510110512,0.000146389213795,0.0,2486.438634032396,153.0,5.4316025227e-05,2.821115078e-06,0.000132630035281,0.146389213794803,-0.0,1.0,239.98917565497652,29.89206688453041,male
0.08695611987892,772.4317098080271,0.8331236689035,0.655712498695217,1.613550795764365,0.000957838297069,517.7437180044689,-0.000877696913789,0.000444381206762,0.000160205883015,0.0,1172.3619567977016,124.0,1.1434379034e-05,3.72694543e-07,3.7256430835e-05,0.16020588301521,-0.0,1.0,172.9316508974841,10.60306446116775,male
0.27218040455496,754.611926884699,1.279489336875299,1.062410908553372,1.512505273776575,0.000450094365223,422.53160453787297,0.000300707222129,0.000230309029575,0.000199955960565,0.0,1498.935591854574,582.0,1.33414343e-05,3.742319532e-06,2.3551715538e-05,0.199955960564707,-0.0,1.0,212.7327060877248,32.12251795196545,male
0.158994627929024,634.7406719460471,1.762928636829852,1.479457628210983,2.106728430097058,0.000627270801886,243.8297297660436,0.000654134602509,0.00011024534615,0.000180945116712,0.0,1896.108755706104,83.0,7.1138389409e-05,1.5273313038e-05,0.000176262289286,0.180945116712277,-0.0,1.0,236.45079159155043,9.935689133380173,male
0.767369186046512,372.3394184585742,1.284891997017397,1.022802745705115,1.46098432479144,0.000438181579086,301.5611654927857,0.003810293420738,0.000162048978382,0.000195651966886,0.0,1307.728911337482,102.0,1.8371801823e-05,1.538963639e-06,0.000112805247307,0.19565196688624,-0.0,1.0,176.01645925509294,50.76169092042487,male
0.228421591343666,434.9632294120802,1.40094982967715,1.280612312502046,1.552701761610624,0.000272089449108,280.293100007141,0.001600380237513,0.000228144490393,0.00017480460387,0.0,1479.5396824293596,108.0,2.4295970798e-05,7.241889834e-06,7.4373036623e-05,0.174804603870193,-0.0,1.0,158.34641649539967,10.074207294336684,male
0.32899111281703,634.143182987511,1.476548629091914,1.214306077519408,1.729577413396918,0.000515271335877,293.4603766377159,-0.000784679474585,7.1632624895e-05,0.000148081243701,0.0,1600.1604064353294,89.0,0.000134399697184,1.2083333917e-05,0.000292974054813,0.148081243701281,-0.0,1.0,269.7044490060368,12.506711253112504,male
0.225404501016994,482.0426770811089,1.278985125719364,1.088615442408058,1.540527234895078,0.000451911792487,319.68194950726377,0.000398456646325,0.000194659471162,0.00016689124068,0.0,1380.9020409634045,403.0,4.1564647108e-05,1.931402017e-06,0.000147451162338,0.166891240680069,-0.0,1.0,220.4078720901571,16.95675574471762,male
0.330219324397895,492.7375013883305,1.236986750489986,1.052958366224456,1.627308140904984,0.00057434977468,280.2790437190515,-0.000382587754831,0.002188833896071,0.000121904561043,0.0,1369.1456330644346,66.0,4.1243072599e-05,1.773598e-08,0.000124153591692,0.121904561043417,-0.0,1.0,235.0718749194512,11.431005691815908,male
0.205362879935634,1010.3702101362868,1.186122409503624,0.932571479766364,1.955954417821431,0.001023382938055,363.8343590005047,-0.000385151958724,0.000458528986201,0.000181367270616,0.0,1601.9610473610485,705.0,2.7353392914e-05,1.7944752e-08,7.9353056848e-05,0.181367270616487,-0.0,1.0,285.3451441630928,80.12870154221056,male
0.293841418916775,529.9996349822328,0.939540479349008,0.811045236169433,1.198079606167349,0.000387034369998,404.2405803603912,0.000511614782292,8.8474676886e-05,0.000166228736394,0.0,1131.284762764262,116.0,4.3439142406e-05,9.55935847e-06,0.000117588743567,0.166228736393658,-0.0,1.0,137.85230566291006,5.081522194565633,male
0.440719717723378,698.9627615982077,1.512394851165176,1.104126574372915,1.846429819040612,0.000742303244668,456.6196855884023,-0.00015902274529,0.000245946343057,0.000128525222447,0.0,1598.7773608161444,74.0,8.1216305494e-05,2.233443083e-06,0.000141184106469,0.128525222447165,-0.0,1.0,182.67101498336035,11.968614897023944,male
0.099733641572017,911.5928880296,0.870637741362985,0.705275977623439,1.364252725179358,0.000658976747556,573.789443321398,-0.000372463633695,0.000347403343767,0.000151896774528,0.0,1226.6060603522915,158.0,5.7442579418e-05,1.12998314e-07,0.000197674438357,0.151896774528377,-0.0,1.0,151.1963135932821,12.86159781875896,male
0.099411027697616,574.6339454372899,1.191363060421832,1.017439307326857,1.497922348480766,0.000480483041154,269.74319148337105,0.000419766569828,0.004855828359723,0.000154629389019,0.0,1358.1131668921223,93.0,5.0477981567e-05,1.3920861e-08,8.8503040373e-05,0.154629389019081,-0.0,1.0,128.2035466232905,4.06378790049204,male
0.48023696880015,531.0028742821606,1.440540449742648,1.24294775827522,1.77830116387111,0.000535353405596,307.4462318145277,-0.000757681636652,0.000348005880369,0.000172837218646,0.0,1598.7369936828309,232.0,0.00012519428134,1.0133451782e-05,0.000252566576004,0.172837218646446,-0.0,1.0,191.8125500758329,7.631049527370788,male
0.175138813973411,353.8482771049075,0.718761403292844,0.57567280182715,1.035117332676985,0.00045944453085,368.88816670461466,-0.000912342640692,4.5016749937e-05,0.000151274223094,0.0,825.2910704069125,80.0,6.2395785004e-05,3.820892889e-06,0.000217938050628,0.151274223093896,-0.0,1.0,177.34646923307832,5.280407816817331,male
0.179826326278827,590.6930343519646,1.477413419809908,1.07670398836342,1.926206696961688,0.000849502708598,354.9076778243596,-0.000608255274708,0.000510159356054,0.000120286622468,0.0,1558.9358424607124,193.0,1.6402874142e-05,3.86280648e-07,3.4628327936e-05,0.120286622468465,-0.0,1.0,260.6971166696711,17.321133462521463,male
0.221518589944836,543.1981991373358,0.955924090663113,0.822225759720625,1.141005279887307,0.000318779520167,391.3926009923252,0.00218232019441,8.0109100963e-05,0.000161595691419,0.0,1096.4250860513928,132.0,2.9559034854e-05,7.539838552e-06,6.0271494091e-05,0.161595691419015,-0.0,1.0,112.89940257437716,6.700390672621202,male
0.337699297102692,1272.2189168283512,1.039755294180103,0.854398935960894,1.590062053646908,0.000735663117686,538.0265814722269,-0.000472123935173,0.000177487789188,0.000162134011554,0.0,1583.265246198662,163.0,3.7425961345e-05,7.291632704e-06,0.000122915454209,0.162134011553667,-0.0,1.0,264.375800860056,13.314329779202264,male
0.167085547745585,881.1565720630149,1.550730516990547,1.199423123851103,2.400771608627918,0.001201348484777,383.6627435930104,-0.000810695802604,0.000129516498418,0.000190425751102,0.0,1869.990648798822,150.0,0.00020006519556,2.1964395419e-05,0.00039336335659,0.190425751101927,-0.0,1.0,179.2925219460541,6.187761283611851,male
0.203895177940302,647.0267379138727,1.328498255354989,1.113186271596366,1.662549472113494,0.000549363200517,429.1743250034271,0.000477762683505,0.000114626651339,0.000160088509856,0.0,1455.8315360849997,56.0,2.8658317402e-05,5.43543743e-06,5.006049946e-05,0.160088509856177,-0.0,1.0,271.4079191963252,10.207927169659818,male
0.53054700637751,508.0457948563767,1.532027421346198,1.390918060749825,1.777251535720252,0.00038633347497,286.1630310145603,-0.000187396965356,0.000196144508664,0.000204847926778,0.0,1684.4601729374638,80.0,4.2150963098e-05,1.075400319e-05,9.7384519875e-05,0.204847926778217,-0.0,1.0,164.58735529872047,10.098354526271114,male
0.466440258966389,740.4309137447106,1.419287919000403,1.141546583177699,1.778326987839294,0.000636780404662,384.5672687326648,-0.000452552409546,0.000337883160682,0.000153641908486,0.0,1601.4136976409272,63.0,3.5627685487e-05,9.46863671e-07,0.000139373570681,0.153641908485648,-0.0,1.0,264.0944077140096,13.927961773722211,male
1.015834203142805,843.097734851232,2.056841544212004,1.834877534366398,2.590395080382877,0.000755517546016,433.3034365463221,-0.000564448678892,0.000356976262992,0.000192055161725,0.0,2354.3271752146416,127.0,3.6441076547e-05,8.78509786e-06,9.6142880619e-05,0.192055161724997,-0.0,1.0,299.2540784753796,15.359577883178734,male
0.126064934855781,410.1950313826693,1.344126563575162,1.21581276642052,1.565885591070391,0.00035007282465,298.48331937866743,0.000381554150818,0.00013667854364,0.000181041924081,0.0,1462.2666026069571,193.0,3.6269515753e-05,1.2427545153e-05,8.601962775e-05,0.181041924081272,-0.0,1.0,141.2136395975895,12.349034352153703,male
0.240903322016689,404.2421959197647,1.155054059866936,0.974050772612784,1.352839315794701,0.000378788543182,299.57533537219234,0.001949128401329,8.8342552772e-05,0.000179988646342,0.0,1225.9917137908508,75.0,3.4773539752e-05,4.81160963e-06,6.2602840364e-05,0.179988646342469,-0.0,1.0,155.9153616945916,15.078884012060168,male
0.108506837653103,1159.2009471716449,1.509334599723784,0.926988256999116,2.540716152022226,0.001613727895023,439.7057268042896,-0.001196262672038,0.000491384242196,0.000174626778907,0.0,1849.3683159463958,179.0,3.6169715226e-05,1.589089981e-06,9.2249192297e-05,0.174626778906877,-0.0,1.0,295.55412644030065,33.196688176152044,male
0.258618250501831,1020.7853298996918,1.660919518587286,1.337048701825614,2.291912705958644,0.000954864004133,371.331455085225,-0.000263678719253,0.000380252633477,0.000179927473172,0.0,2011.667987881312,774.0,2.2346442565e-05,1.028110273e-06,0.000110413484275,0.179927473171912,-0.0,1.0,285.12293402805483,64.10837448738202,male
0.583331802375172,982.3474429700194,1.206132179810114,0.978944269539955,1.503792899856726,0.000524848630317,488.90594843345656,-0.000282753978162,0.00032326951623,0.000160096842872,0.0,1519.1424583536718,123.0,1.5165233053e-05,9.21643572e-07,6.4465217292e-05,0.160096842872463,-0.0,1.0,224.9054533530389,13.986741570869237,male
0.443476834517269,886.8962878159105,1.182582443137829,1.017500934362464,1.505818321482873,0.00048831738712,431.9181339798959,-0.000311144852162,0.000170075669303,0.000175082774358,0.0,1507.3475142067457,35.0,0.000140559539199,6.525052246e-06,0.000286841601133,0.175082774358535,-0.0,1.0,190.8523431192816,8.452147423657836,male
0.494721294276801,773.3483180981824,1.706163136452622,1.50533142000136,2.063736246024523,0.000558404826023,345.70529674233484,9.7545966049e-05,0.00044793705456,0.00020879467689,0.0,1957.726146804286,27.0,1.5456322581e-05,3.327620216e-06,5.5979989469e-05,0.208794676890506,-0.0,1.0,216.69167367318727,8.860199282366123,male
0.210429032881478,508.16266133078256,1.668379145300344,1.523632841321253,1.82864952485556,0.000305016683534,276.50440589946146,0.002682754369143,0.000382649217499,0.000185943376374,0.0,1773.6298460281407,142.0,3.3904671669e-05,4.140397068e-06,7.8086271882e-05,0.18594337637413,-0.0,1.0,210.0850903937424,5.722524488222658,male
0.160441241282762,409.1804778928481,0.795394477991855,0.712198359974865,0.922660824239817,0.000210462464265,381.541314194366,0.003301466643658,0.001191091141663,0.000160434811678,0.0,934.2498898584598,42.0,2.9329197481e-05,1.7679986e-08,9.7989298403e-05,0.160434811678381,-0.0,1.0,167.84874022815274,3.506659327555479,male
0.137057790512281,928.4791375876384,1.177188603878517,0.967748272344982,1.590049153822907,0.000622300881478,371.66857749323657,-0.000271674606561,0.000244376627961,0.000163052683778,0.0,1515.2792467786614,170.0,4.6364560723e-05,2.60794512e-06,0.000103960976005,0.163052683777734,-0.0,1.0,264.1824106267834,20.749906937599107,male
